EngagementID,CustomerID,ProductID,Date,Views,Clicks,Likes,Duration,CampaignID,Converted
E04243,C1438,P008,2023-07-13,8,0,0,54,CAMP_013,0
E04244,C1101,P016,2023-07-13,5,0,0,12,CAMP_008,0
E04245,C1872,P024,2023-07-13,13,0,0,52,CAMP_017,0
E04246,C1986,P030,2023-07-13,6,2,0,189,CAMP_001,0
E04247,C0557,P007,2023-07-13,6,0,0,306,CAMP_012,0
E04248,C0018,P021,2023-07-13,11,1,1,386,CAMP_012,0
E04249,C1891,P015,2023-07-13,12,2,1,116,CAMP_011,0
E04250,C1965,P024,2023-07-13,10,0,0,439,CAMP_011,0
E04251,C0403,P002,2023-07-13,11,2,0,122,CAMP_016,0
E04252,C0205,P024,2023-07-13,13,1,1,386,CAMP_005,0
E04253,C0499,P028,2023-07-14,3,3,0,56,CAMP_009,0
E04254,C0324,P027,2023-07-14,11,0,0,293,CAMP_010,0
E04255,C0595,P002,2023-07-14,11,0,0,340,CAMP_011,0
E04256,C0562,P010,2023-07-14,5,1,0,245,CAMP_003,1
E04257,C1305,P005,2023-07-14,12,1,0,294,CAMP_011,0
E04258,C1190,P027,2023-07-14,1,0,0,449,CAMP_008,0
E04259,C1267,P029,2023-07-14,2,0,0,258,CAMP_001,0
E04260,C1913,P004,2023-07-14,10,0,0,66,CAMP_017,0
E04261,C0479,P015,2023-07-14,3,0,0,446,CAMP_016,0
E04262,C0164,P013,2023-07-14,4,0,0,83,CAMP_016,0
E04263,C0324,P017,2023-07-14,13,0,0,128,CAMP_003,0
E04264,C1592,P021,2023-07-14,9,0,0,580,CAMP_015,0
E04265,C0551,P023,2023-07-14,1,0,0,300,CAMP_002,0
E04266,C0831,P001,2023-07-14,3,0,0,342,CAMP_011,0
E04267,C0640,P018,2023-07-14,3,1,0,67,CAMP_009,0
E04268,C1927,P028,2023-07-14,13,0,0,509,CAMP_005,0
E04269,C0634,P015,2023-07-14,13,0,0,267,CAMP_003,0
E04270,C0759,P014,2023-07-14,6,0,0,491,CAMP_008,0
E04271,C1722,P009,2023-07-14,5,2,1,478,CAMP_006,0
E04272,C0208,P012,2023-07-14,3,0,0,335,CAMP_007,0
E04273,C0315,P005,2023-07-14,4,0,0,72,CAMP_012,0
E04274,C0304,P030,2023-07-14,11,3,1,189,CAMP_007,0
E04275,C0901,P029,2023-07-15,7,0,0,240,CAMP_009,0
E04276,C0239,P023,2023-07-15,3,0,0,173,CAMP_009,0
E04277,C1751,P002,2023-07-15,9,3,0,369,CAMP_001,1
E04278,C0804,P023,2023-07-15,8,1,0,219,CAMP_003,0
E04279,C1248,P023,2023-07-15,13,0,0,455,CAMP_005,0
E04280,C1112,P007,2023-07-15,2,0,0,564,CAMP_011,0
E04281,C1561,P021,2023-07-15,5,5,0,432,CAMP_004,0
E04282,C1453,P009,2023-07-15,14,4,0,142,CAMP_012,1
E04283,C1244,P018,2023-07-15,4,5,0,212,CAMP_001,0
E04284,C0275,P004,2023-07-15,12,2,0,476,CAMP_001,0
E04285,C1671,P002,2023-07-15,13,3,0,573,CAMP_013,0
E04286,C0954,P024,2023-07-15,5,0,0,462,CAMP_020,0
E04287,C1769,P028,2023-07-15,3,0,0,592,CAMP_005,0
E04288,C1090,P027,2023-07-15,10,0,0,12,CAMP_020,0
E04289,C1616,P001,2023-07-15,11,5,0,98,CAMP_002,0
E04290,C1447,P025,2023-07-15,1,0,0,60,CAMP_019,0
E04291,C0255,P012,2023-07-15,8,1,0,462,CAMP_007,0
E04292,C0125,P013,2023-07-15,9,0,0,489,CAMP_016,0
E04293,C1170,P014,2023-07-15,8,0,0,142,CAMP_004,0
E04294,C0615,P005,2023-07-15,4,0,0,256,CAMP_018,0
E04295,C0385,P027,2023-07-15,12,3,1,405,CAMP_011,0
E04296,C0447,P028,2023-07-15,2,0,0,168,CAMP_016,0
E04297,C0387,P003,2023-07-16,4,0,0,474,CAMP_010,0
E04298,C0383,P028,2023-07-16,14,0,0,159,CAMP_002,0
E04299,C1301,P027,2023-07-16,9,0,0,580,CAMP_010,0
E04300,C1406,P004,2023-07-16,10,0,0,317,CAMP_003,0
E04301,C0124,P017,2023-07-16,9,5,0,568,CAMP_012,0
E04302,C1950,P019,2023-07-16,5,0,0,507,CAMP_020,0
E04303,C1291,P011,2023-07-16,5,1,1,314,CAMP_002,1
E04304,C1814,P008,2023-07-16,10,5,1,321,CAMP_008,1
E04305,C1135,P012,2023-07-16,3,4,0,552,CAMP_018,0
E04306,C1405,P018,2023-07-16,14,0,0,256,CAMP_009,0
E04307,C1849,P018,2023-07-16,6,4,0,244,CAMP_011,0
E04308,C1625,P009,2023-07-16,7,0,0,341,CAMP_003,0
E04309,C1923,P005,2023-07-16,12,0,0,180,CAMP_008,0
E04310,C1182,P021,2023-07-16,10,0,0,484,CAMP_005,0
E04311,C0728,P017,2023-07-16,14,0,0,374,CAMP_015,0
E04312,C0896,P013,2023-07-16,12,0,0,14,CAMP_010,0
E04313,C1837,P006,2023-07-16,9,1,1,525,CAMP_014,0
E04314,C1572,P024,2023-07-16,7,2,0,496,CAMP_005,0
E04315,C1623,P022,2023-07-16,3,0,0,442,CAMP_018,0
E04316,C1142,P014,2023-07-16,12,0,0,321,CAMP_012,0
E04317,C0328,P015,2023-07-16,13,3,1,510,CAMP_003,0
E04318,C1984,P023,2023-07-16,7,0,0,264,CAMP_008,0
E04319,C0694,P014,2023-07-17,13,0,0,289,CAMP_014,0
E04320,C1092,P004,2023-07-17,1,0,0,320,CAMP_001,0
E04321,C1458,P018,2023-07-17,2,0,0,218,CAMP_004,0
E04322,C0359,P001,2023-07-17,4,0,0,334,CAMP_008,0
E04323,C1003,P012,2023-07-17,7,2,1,500,CAMP_013,0
E04324,C1695,P022,2023-07-17,9,0,0,168,CAMP_016,0
E04325,C0797,P009,2023-07-17,5,0,0,541,CAMP_016,0
E04326,C0443,P010,2023-07-17,8,1,1,470,CAMP_009,0
E04327,C0164,P021,2023-07-17,7,4,1,63,CAMP_019,0
E04328,C0973,P028,2023-07-17,5,0,0,402,CAMP_008,0
E04329,C0361,P018,2023-07-17,13,2,1,253,CAMP_019,0
E04330,C0585,P017,2023-07-17,3,4,1,345,CAMP_001,0
E04331,C1143,P019,2023-07-17,3,5,1,202,CAMP_013,1
E04332,C0853,P004,2023-07-17,13,4,1,153,CAMP_013,0
E04333,C1011,P016,2023-07-17,6,1,1,221,CAMP_004,0
E04334,C1219,P007,2023-07-17,10,0,0,300,CAMP_010,0
E04335,C1625,P009,2023-07-17,11,0,0,508,CAMP_011,0
E04336,C1881,P008,2023-07-17,4,3,1,140,CAMP_014,0
E04337,C1612,P025,2023-07-17,3,3,0,286,CAMP_005,0
E04338,C1757,P007,2023-07-17,4,1,0,400,CAMP_013,0
E04339,C1675,P010,2023-07-17,3,0,0,343,CAMP_015,0
E04340,C1024,P008,2023-07-17,13,2,0,287,CAMP_017,0
E04341,C1908,P024,2023-07-18,12,0,0,151,CAMP_016,0
E04342,C1931,P017,2023-07-18,10,3,0,76,CAMP_001,1
E04343,C0241,P012,2023-07-18,11,0,0,398,CAMP_012,0
E04344,C1533,P014,2023-07-18,11,2,0,68,CAMP_020,0
E04345,C0666,P012,2023-07-18,13,1,0,402,CAMP_019,0
E04346,C0565,P025,2023-07-18,12,1,0,518,CAMP_007,0
E04347,C1166,P002,2023-07-18,6,0,0,185,CAMP_005,0
E04348,C0832,P012,2023-07-18,13,1,0,111,CAMP_008,0
E04349,C0976,P027,2023-07-18,7,3,0,46,CAMP_004,1
E04350,C1930,P014,2023-07-18,4,0,0,333,CAMP_014,0
E04351,C0031,P007,2023-07-18,3,3,0,443,CAMP_006,1
E04352,C0223,P029,2023-07-18,3,4,1,505,CAMP_019,0
E04353,C1828,P026,2023-07-18,11,0,0,545,CAMP_004,0
E04354,C0266,P026,2023-07-18,3,0,0,135,CAMP_010,0
E04355,C1306,P013,2023-07-18,9,0,0,314,CAMP_019,0
E04356,C0788,P021,2023-07-18,11,3,1,265,CAMP_010,0
E04357,C0381,P004,2023-07-18,11,3,1,401,CAMP_013,0
E04358,C0556,P001,2023-07-18,14,2,1,596,CAMP_003,1
E04359,C0062,P017,2023-07-18,14,0,0,506,CAMP_008,0
E04360,C0713,P003,2023-07-18,12,0,0,466,CAMP_010,0
E04361,C0847,P030,2023-07-18,3,0,0,15,CAMP_002,0
E04362,C0521,P017,2023-07-18,3,4,1,561,CAMP_001,0
E04363,C1095,P008,2023-07-19,8,0,0,374,CAMP_010,0
E04364,C0602,P003,2023-07-19,4,3,0,316,CAMP_013,1
E04365,C1560,P027,2023-07-19,7,0,0,11,CAMP_001,0
E04366,C0140,P010,2023-07-19,3,0,0,167,CAMP_002,0
E04367,C1340,P002,2023-07-19,8,4,1,237,CAMP_010,0
E04368,C1364,P022,2023-07-19,3,5,0,208,CAMP_004,0
E04369,C1912,P004,2023-07-19,5,4,1,409,CAMP_007,0
E04370,C0590,P029,2023-07-19,1,0,0,92,CAMP_005,0
E04371,C1750,P029,2023-07-19,12,3,1,448,CAMP_016,0
E04372,C0528,P014,2023-07-19,5,2,0,450,CAMP_007,0
E04373,C0541,P011,2023-07-19,6,0,0,471,CAMP_009,0
E04374,C1440,P014,2023-07-19,7,2,0,54,CAMP_020,0
E04375,C1491,P013,2023-07-19,2,1,1,445,CAMP_009,1
E04376,C0375,P027,2023-07-19,2,0,0,184,CAMP_011,0
E04377,C0291,P029,2023-07-19,14,0,0,554,CAMP_017,0
E04378,C0043,P004,2023-07-19,9,1,1,393,CAMP_011,0
E04379,C1888,P002,2023-07-19,10,0,0,417,CAMP_009,0
E04380,C1911,P002,2023-07-19,1,5,1,556,CAMP_019,0
E04381,C1077,P011,2023-07-19,2,0,0,201,CAMP_008,0
E04382,C1812,P022,2023-07-19,2,4,1,94,CAMP_005,0
E04383,C1907,P005,2023-07-19,13,5,1,473,CAMP_006,0
E04384,C1256,P009,2023-07-19,10,0,0,325,CAMP_019,0
E04385,C1236,P020,2023-07-20,7,0,0,38,CAMP_011,0
E04386,C0008,P021,2023-07-20,6,0,0,283,CAMP_002,0
E04387,C1658,P017,2023-07-20,9,0,0,195,CAMP_003,0
E04388,C0483,P012,2023-07-20,11,0,0,57,CAMP_002,0
E04389,C0042,P028,2023-07-20,7,2,0,276,CAMP_013,1
E04390,C0333,P018,2023-07-20,3,5,1,396,CAMP_011,0
E04391,C1257,P003,2023-07-20,3,0,0,155,CAMP_011,0
E04392,C1094,P005,2023-07-20,1,0,0,25,CAMP_013,0
E04393,C1903,P028,2023-07-20,8,0,0,306,CAMP_019,0
E04394,C1040,P021,2023-07-20,1,5,1,458,CAMP_013,1
E04395,C0069,P020,2023-07-20,11,5,0,564,CAMP_001,1
E04396,C0053,P014,2023-07-20,14,4,1,436,CAMP_013,0
E04397,C0685,P016,2023-07-20,2,3,1,356,CAMP_006,0
E04398,C1971,P026,2023-07-20,11,5,1,296,CAMP_008,0
E04399,C0994,P019,2023-07-20,12,5,1,502,CAMP_019,0
E04400,C1798,P009,2023-07-20,7,0,0,293,CAMP_014,0
E04401,C1403,P017,2023-07-20,1,4,0,572,CAMP_006,0
E04402,C1825,P022,2023-07-20,12,5,1,548,CAMP_017,0
E04403,C1487,P007,2023-07-20,4,0,0,530,CAMP_002,0
E04404,C0527,P010,2023-07-20,9,0,0,386,CAMP_016,0
E04405,C1806,P004,2023-07-20,8,0,0,389,CAMP_005,0
E04406,C1703,P010,2023-07-21,11,0,0,431,CAMP_020,0
E04407,C0063,P003,2023-07-21,14,0,0,228,CAMP_006,0
E04408,C0261,P024,2023-07-21,13,0,0,66,CAMP_002,0
E04409,C1524,P009,2023-07-21,8,0,0,123,CAMP_005,0
E04410,C1145,P013,2023-07-21,12,0,0,255,CAMP_010,0
E04411,C0858,P001,2023-07-21,3,5,1,484,CAMP_019,0
E04412,C1264,P015,2023-07-21,5,2,1,77,CAMP_001,0
E04413,C1489,P015,2023-07-21,4,0,0,67,CAMP_006,0
E04414,C1131,P011,2023-07-21,11,0,0,313,CAMP_016,0
E04415,C0180,P028,2023-07-21,12,0,0,324,CAMP_010,0
E04416,C1040,P010,2023-07-21,8,2,1,85,CAMP_008,0
E04417,C0355,P025,2023-07-21,11,0,0,312,CAMP_020,0
E04418,C0934,P007,2023-07-21,7,0,0,593,CAMP_019,0
E04419,C1333,P001,2023-07-21,14,0,0,485,CAMP_020,0
E04420,C0727,P007,2023-07-21,7,0,0,11,CAMP_007,0
E04421,C0589,P005,2023-07-21,10,0,0,49,CAMP_015,0
E04422,C1761,P026,2023-07-21,10,1,1,57,CAMP_005,0
E04423,C0605,P029,2023-07-21,7,4,0,66,CAMP_004,0
E04424,C0181,P029,2023-07-21,1,0,0,521,CAMP_019,0
E04425,C0174,P023,2023-07-21,13,4,1,21,CAMP_019,0
E04426,C0354,P016,2023-07-21,7,0,0,467,CAMP_010,0
E04427,C0354,P028,2023-07-21,4,2,1,333,CAMP_008,0
E04428,C1243,P025,2023-07-22,12,2,1,595,CAMP_020,1
E04429,C1679,P008,2023-07-22,3,2,0,550,CAMP_001,0
E04430,C1339,P022,2023-07-22,13,3,0,101,CAMP_020,1
E04431,C0434,P002,2023-07-22,12,5,0,348,CAMP_013,0
E04432,C0905,P008,2023-07-22,13,1,0,380,CAMP_007,0
E04433,C0282,P028,2023-07-22,5,0,0,265,CAMP_002,0
E04434,C0259,P014,2023-07-22,2,0,0,510,CAMP_009,0
E04435,C0868,P004,2023-07-22,8,0,0,107,CAMP_019,0
E04436,C0559,P024,2023-07-22,12,0,0,55,CAMP_009,0
E04437,C0005,P015,2023-07-22,12,4,0,29,CAMP_017,0
E04438,C1598,P007,2023-07-22,9,0,0,68,CAMP_018,0
E04439,C0596,P020,2023-07-22,5,0,0,249,CAMP_010,0
E04440,C1669,P008,2023-07-22,3,0,0,385,CAMP_001,0
E04441,C0394,P027,2023-07-22,10,0,0,45,CAMP_011,0
E04442,C0336,P011,2023-07-22,7,2,1,522,CAMP_019,0
E04443,C0063,P028,2023-07-22,1,0,0,396,CAMP_019,0
E04444,C1817,P027,2023-07-22,10,3,0,192,CAMP_002,0
E04445,C0044,P002,2023-07-22,3,3,1,325,CAMP_005,0
E04446,C0153,P009,2023-07-22,9,3,0,396,CAMP_003,1
E04447,C1950,P006,2023-07-22,2,5,0,94,CAMP_013,0
E04448,C1806,P023,2023-07-22,11,0,0,456,CAMP_007,0
E04449,C0854,P026,2023-07-22,14,0,0,237,CAMP_011,0
E04450,C1707,P001,2023-07-23,9,3,0,58,CAMP_017,0
E04451,C1180,P003,2023-07-23,11,4,0,311,CAMP_001,0
E04452,C1502,P030,2023-07-23,1,5,0,74,CAMP_004,0
E04453,C0275,P010,2023-07-23,4,0,0,478,CAMP_001,0
E04454,C1382,P005,2023-07-23,12,1,0,381,CAMP_009,0
E04455,C0426,P012,2023-07-23,10,0,0,549,CAMP_018,0
E04456,C1556,P023,2023-07-23,13,0,0,486,CAMP_017,0
E04457,C0483,P001,2023-07-23,6,0,0,339,CAMP_019,0
E04458,C0214,P009,2023-07-23,13,0,0,18,CAMP_015,0
E04459,C0079,P021,2023-07-23,7,0,0,171,CAMP_010,0
E04460,C0139,P013,2023-07-23,3,0,0,413,CAMP_012,0
E04461,C0950,P028,2023-07-23,9,0,0,315,CAMP_016,0
E04462,C0098,P019,2023-07-23,4,0,0,106,CAMP_012,0
E04463,C1913,P007,2023-07-23,5,0,0,499,CAMP_001,0
E04464,C0664,P026,2023-07-23,8,0,0,530,CAMP_013,0
E04465,C0198,P016,2023-07-23,12,0,0,287,CAMP_004,0
E04466,C0785,P008,2023-07-23,14,0,0,511,CAMP_020,0
E04467,C0156,P026,2023-07-23,3,0,0,505,CAMP_012,0
E04468,C1074,P026,2023-07-23,8,5,0,496,CAMP_019,0
E04469,C0479,P019,2023-07-23,14,3,0,332,CAMP_015,0
E04470,C0228,P007,2023-07-23,14,0,0,218,CAMP_009,0
E04471,C1975,P023,2023-07-23,11,5,0,18,CAMP_007,1
E04472,C1481,P004,2023-07-24,1,5,0,312,CAMP_006,0
E04473,C0522,P010,2023-07-24,8,5,0,301,CAMP_009,1
E04474,C0149,P025,2023-07-24,14,0,0,363,CAMP_018,0
E04475,C1082,P001,2023-07-24,13,0,0,11,CAMP_008,0
E04476,C0162,P017,2023-07-24,11,1,1,484,CAMP_018,0
E04477,C0863,P021,2023-07-24,11,1,1,517,CAMP_013,1
E04478,C1501,P013,2023-07-24,12,0,0,73,CAMP_007,0
E04479,C1131,P019,2023-07-24,10,0,0,419,CAMP_012,0
E04480,C1451,P026,2023-07-24,8,5,0,120,CAMP_005,0
E04481,C0395,P013,2023-07-24,6,2,1,427,CAMP_016,0
E04482,C0801,P009,2023-07-24,5,0,0,217,CAMP_008,0
E04483,C0186,P005,2023-07-24,9,0,0,101,CAMP_007,0
E04484,C0558,P023,2023-07-24,6,0,0,87,CAMP_001,0
E04485,C1981,P001,2023-07-24,1,0,0,527,CAMP_002,0
E04486,C0446,P002,2023-07-24,12,0,0,55,CAMP_009,0
E04487,C1665,P011,2023-07-24,6,3,1,537,CAMP_015,0
E04488,C1941,P028,2023-07-24,1,2,1,260,CAMP_007,0
E04489,C0830,P004,2023-07-24,6,0,0,463,CAMP_007,0
E04490,C1472,P009,2023-07-24,3,0,0,465,CAMP_020,0
E04491,C0087,P005,2023-07-24,6,0,0,259,CAMP_013,0
E04492,C1273,P005,2023-07-24,13,0,0,569,CAMP_004,0
E04493,C1865,P025,2023-07-24,6,0,0,185,CAMP_019,0
E04494,C1464,P008,2023-07-25,1,0,0,421,CAMP_010,0
E04495,C1281,P002,2023-07-25,13,1,1,423,CAMP_004,0
E04496,C1301,P007,2023-07-25,9,5,0,294,CAMP_012,0
E04497,C1814,P017,2023-07-25,8,0,0,484,CAMP_003,0
E04498,C0438,P026,2023-07-25,2,4,0,315,CAMP_008,1
E04499,C0516,P027,2023-07-25,2,4,0,524,CAMP_017,0
E04500,C1601,P011,2023-07-25,5,0,0,458,CAMP_006,0
E04501,C0947,P015,2023-07-25,10,0,0,232,CAMP_013,0
E04502,C1226,P025,2023-07-25,2,1,1,290,CAMP_018,1
E04503,C1599,P003,2023-07-25,11,0,0,586,CAMP_016,0
E04504,C1679,P013,2023-07-25,1,5,1,216,CAMP_011,0
E04505,C0756,P018,2023-07-25,2,3,0,388,CAMP_014,0
E04506,C1828,P020,2023-07-25,5,0,0,491,CAMP_001,0
E04507,C0797,P020,2023-07-25,11,0,0,283,CAMP_012,0
E04508,C1204,P003,2023-07-25,10,1,1,290,CAMP_020,0
E04509,C0686,P002,2023-07-25,14,5,1,365,CAMP_006,0
E04510,C0325,P005,2023-07-25,7,1,0,394,CAMP_007,0
E04511,C1949,P020,2023-07-25,5,0,0,146,CAMP_011,0
E04512,C0623,P005,2023-07-25,1,0,0,178,CAMP_001,0
E04513,C0687,P013,2023-07-25,7,1,1,287,CAMP_003,1
E04514,C1499,P028,2023-07-25,6,1,1,239,CAMP_013,0
E04515,C1689,P028,2023-07-25,7,0,0,503,CAMP_006,0
E04516,C2000,P008,2023-07-26,2,0,0,203,CAMP_010,0
E04517,C0400,P027,2023-07-26,5,0,0,498,CAMP_007,0
E04518,C0868,P016,2023-07-26,14,4,0,285,CAMP_011,0
E04519,C0217,P018,2023-07-26,8,0,0,224,CAMP_015,0
E04520,C0809,P025,2023-07-26,13,2,1,211,CAMP_011,1
E04521,C0961,P026,2023-07-26,12,5,1,585,CAMP_018,1
E04522,C1477,P016,2023-07-26,7,5,0,71,CAMP_001,1
E04523,C1001,P001,2023-07-26,6,0,0,142,CAMP_014,0
E04524,C1428,P008,2023-07-26,13,0,0,129,CAMP_012,0
E04525,C1989,P028,2023-07-26,6,0,0,166,CAMP_001,0
E04526,C0932,P021,2023-07-26,12,0,0,298,CAMP_018,0
E04527,C0240,P002,2023-07-26,1,1,1,365,CAMP_017,0
E04528,C1762,P024,2023-07-26,1,2,0,22,CAMP_014,0
E04529,C1210,P005,2023-07-26,7,0,0,468,CAMP_012,0
E04530,C0048,P026,2023-07-26,3,0,0,421,CAMP_001,0
E04531,C1410,P015,2023-07-26,6,0,0,511,CAMP_019,0
E04532,C1232,P014,2023-07-26,12,1,1,516,CAMP_004,1
E04533,C1181,P026,2023-07-26,5,5,0,283,CAMP_005,0
E04534,C1249,P029,2023-07-26,3,3,1,240,CAMP_005,0
E04535,C1168,P030,2023-07-26,6,0,0,587,CAMP_002,0
E04536,C1443,P003,2023-07-26,3,0,0,237,CAMP_011,0
E04537,C1135,P007,2023-07-26,8,1,0,439,CAMP_003,0
E04538,C1854,P004,2023-07-27,14,4,0,154,CAMP_008,1
E04539,C0875,P011,2023-07-27,7,4,0,170,CAMP_002,0
E04540,C1898,P027,2023-07-27,9,0,0,298,CAMP_004,0
E04541,C1489,P026,2023-07-27,5,0,0,361,CAMP_007,0
E04542,C0132,P012,2023-07-27,12,0,0,93,CAMP_019,0
E04543,C0625,P015,2023-07-27,1,0,0,543,CAMP_019,0
E04544,C1860,P006,2023-07-27,11,5,0,134,CAMP_007,0
E04545,C1971,P026,2023-07-27,10,0,0,190,CAMP_008,0
E04546,C0601,P024,2023-07-27,11,0,0,502,CAMP_014,0
E04547,C0673,P001,2023-07-27,8,4,1,439,CAMP_004,0
E04548,C0334,P018,2023-07-27,2,0,0,53,CAMP_014,0
E04549,C1944,P014,2023-07-27,6,0,0,379,CAMP_001,0
E04550,C1099,P029,2023-07-27,1,0,0,428,CAMP_005,0
E04551,C1817,P024,2023-07-27,6,0,0,372,CAMP_011,0
E04552,C1436,P007,2023-07-27,4,0,0,287,CAMP_015,0
E04553,C1543,P010,2023-07-27,5,0,0,454,CAMP_020,0
E04554,C1649,P009,2023-07-27,10,4,1,226,CAMP_014,0
E04555,C0036,P002,2023-07-27,7,3,1,94,CAMP_013,0
E04556,C0778,P008,2023-07-27,13,4,0,498,CAMP_007,0
E04557,C1649,P022,2023-07-27,6,0,0,346,CAMP_018,0
E04558,C1828,P001,2023-07-27,1,1,0,88,CAMP_006,1
E04559,C0223,P020,2023-07-27,9,0,0,528,CAMP_020,0
E04560,C1747,P030,2023-07-28,6,0,0,465,CAMP_007,0
E04561,C0530,P002,2023-07-28,6,3,1,298,CAMP_009,0
E04562,C0241,P007,2023-07-28,9,0,0,493,CAMP_002,0
E04563,C0134,P025,2023-07-28,12,1,0,365,CAMP_008,0
E04564,C1756,P016,2023-07-28,10,5,0,90,CAMP_006,0
E04565,C0391,P022,2023-07-28,5,5,1,131,CAMP_009,0
E04566,C0102,P004,2023-07-28,11,0,0,579,CAMP_007,0
E04567,C1676,P021,2023-07-28,6,0,0,511,CAMP_005,0
E04568,C0681,P027,2023-07-28,6,2,1,57,CAMP_017,0
E04569,C0498,P017,2023-07-28,7,0,0,418,CAMP_007,0
E04570,C0511,P029,2023-07-28,9,0,0,22,CAMP_016,0
E04571,C0703,P004,2023-07-28,5,4,0,233,CAMP_011,1
E04572,C0994,P029,2023-07-28,5,4,1,236,CAMP_014,0
E04573,C1561,P026,2023-07-28,4,3,0,373,CAMP_003,0
E04574,C0949,P003,2023-07-28,10,0,0,200,CAMP_008,0
E04575,C1569,P009,2023-07-28,4,0,0,477,CAMP_015,0
E04576,C1367,P022,2023-07-28,12,5,0,37,CAMP_009,0
E04577,C0841,P015,2023-07-28,8,4,0,448,CAMP_016,1
E04578,C0006,P020,2023-07-28,13,3,0,232,CAMP_018,0
E04579,C0958,P003,2023-07-28,2,2,0,51,CAMP_008,0
E04580,C0194,P012,2023-07-28,10,0,0,198,CAMP_007,0
E04581,C0742,P015,2023-07-28,8,2,0,47,CAMP_020,0
E04582,C1161,P029,2023-07-29,2,0,0,346,CAMP_010,0
E04583,C1859,P020,2023-07-29,1,0,0,118,CAMP_012,0
E04584,C0912,P008,2023-07-29,10,2,0,373,CAMP_012,0
E04585,C0473,P012,2023-07-29,13,4,0,142,CAMP_010,1
E04586,C0216,P021,2023-07-29,9,2,0,349,CAMP_002,0
E04587,C1373,P013,2023-07-29,11,0,0,519,CAMP_012,0
E04588,C0876,P015,2023-07-29,8,0,0,172,CAMP_006,0
E04589,C1207,P011,2023-07-29,6,0,0,313,CAMP_001,0
E04590,C1192,P017,2023-07-29,4,0,0,63,CAMP_009,0
E04591,C1818,P021,2023-07-29,2,4,1,163,CAMP_020,0
E04592,C0038,P024,2023-07-29,8,3,1,383,CAMP_016,0
E04593,C1699,P027,2023-07-29,3,1,0,436,CAMP_017,1
E04594,C0471,P012,2023-07-29,10,0,0,51,CAMP_020,0
E04595,C0452,P020,2023-07-29,4,3,0,351,CAMP_006,0
E04596,C1979,P030,2023-07-29,5,0,0,171,CAMP_004,0
E04597,C1514,P018,2023-07-29,13,0,0,226,CAMP_009,0
E04598,C1166,P029,2023-07-29,4,4,1,49,CAMP_020,0
E04599,C1013,P016,2023-07-29,11,0,0,502,CAMP_008,0
E04600,C1784,P003,2023-07-29,8,0,0,34,CAMP_018,0
E04601,C1967,P030,2023-07-29,9,2,1,294,CAMP_012,1
E04602,C0103,P027,2023-07-29,14,3,1,76,CAMP_007,0
E04603,C1735,P009,2023-07-29,14,4,1,312,CAMP_008,0
E04604,C1736,P030,2023-07-30,14,0,0,487,CAMP_010,0
E04605,C0042,P007,2023-07-30,1,3,0,225,CAMP_003,0
E04606,C0947,P019,2023-07-30,2,0,0,114,CAMP_018,0
E04607,C1171,P005,2023-07-30,12,0,0,442,CAMP_009,0
E04608,C0066,P019,2023-07-30,4,0,0,59,CAMP_005,0
E04609,C0943,P010,2023-07-30,1,2,1,221,CAMP_013,1
E04610,C0193,P020,2023-07-30,11,0,0,398,CAMP_005,0
E04611,C1322,P012,2023-07-30,6,3,1,278,CAMP_002,0
E04612,C1062,P008,2023-07-30,12,4,1,200,CAMP_007,0
E04613,C0502,P030,2023-07-30,5,0,0,304,CAMP_003,0
E04614,C1677,P003,2023-07-30,13,5,0,438,CAMP_009,0
E04615,C1642,P019,2023-07-30,7,0,0,26,CAMP_003,0
E04616,C1452,P027,2023-07-30,12,0,0,241,CAMP_006,0
E04617,C0664,P011,2023-07-30,6,0,0,452,CAMP_010,0
E04618,C0352,P008,2023-07-30,14,0,0,364,CAMP_003,0
E04619,C1950,P026,2023-07-30,14,0,0,580,CAMP_020,0
E04620,C0326,P013,2023-07-30,3,3,1,361,CAMP_009,0
E04621,C1062,P026,2023-07-30,5,0,0,490,CAMP_012,0
E04622,C1121,P023,2023-07-30,3,0,0,387,CAMP_012,0
E04623,C0108,P023,2023-07-30,9,0,0,401,CAMP_016,0
E04624,C0631,P010,2023-07-30,2,2,0,39,CAMP_011,0
E04625,C0151,P018,2023-07-30,6,2,1,140,CAMP_012,0
E04626,C1098,P012,2023-07-31,9,2,0,410,CAMP_017,0
E04627,C1081,P007,2023-07-31,10,1,1,132,CAMP_004,0
E04628,C0878,P026,2023-07-31,7,5,1,60,CAMP_010,0
E04629,C0335,P011,2023-07-31,5,0,0,201,CAMP_017,0
E04630,C1276,P010,2023-07-31,2,2,1,83,CAMP_008,0
E04631,C1943,P003,2023-07-31,2,1,0,388,CAMP_007,0
E04632,C0804,P030,2023-07-31,4,0,0,512,CAMP_018,0
E04633,C1849,P007,2023-07-31,10,3,0,481,CAMP_008,0
E04634,C0767,P029,2023-07-31,12,0,0,120,CAMP_002,0
E04635,C1278,P004,2023-07-31,2,0,0,377,CAMP_014,0
E04636,C1409,P029,2023-07-31,12,0,0,186,CAMP_016,0
E04637,C1480,P008,2023-07-31,13,0,0,29,CAMP_020,0
E04638,C0259,P008,2023-07-31,13,0,0,214,CAMP_010,0
E04639,C0782,P006,2023-07-31,8,3,1,550,CAMP_018,1
E04640,C1489,P013,2023-07-31,10,0,0,531,CAMP_005,0
